,SeniorCitizen,Partner,Dependents,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,tenure_b,Churn
5572,0,1,0,2,1,2,1,2,2,1,2,2,1,3,74.8,5236.0,0,0
5573,1,0,0,1,2,1,1,1,1,1,1,0,1,0,69.85,69.85,1,1
5574,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20.45,838.4499999999999,0,0
5575,0,1,1,2,1,2,2,2,2,1,2,1,0,2,78.35,5484.5,0,0
5576,0,0,0,1,1,1,1,1,1,2,1,0,1,1,53.55,53.55,1,1
5577,0,0,0,1,0,0,0,0,0,0,0,1,0,0,19.1,974.1,0,0
5578,0,1,1,1,0,0,0,0,0,0,0,2,0,1,20.0,840.0,0,0
5579,0,1,1,2,2,2,2,2,2,1,1,2,0,2,93.9,6573.0,0,1
5580,0,0,0,1,0,0,0,0,0,0,0,1,0,2,19.95,957.5999999999999,0,0
5581,0,1,1,2,2,2,2,2,2,2,2,2,1,0,113.15,7694.200000000001,0,1
5582,0,0,0,2,0,0,0,0,0,0,0,2,0,3,24.0,1152.0,0,0
5583,1,1,0,1,2,1,2,1,1,1,2,0,0,0,84.95,2208.7000000000003,0,1
5584,0,1,0,2,2,1,2,1,1,1,1,0,1,2,80.5,885.5,1,1
5585,0,0,0,1,0,0,0,0,0,0,0,0,1,1,19.3,19.3,1,1
5586,0,0,0,1,0,0,0,0,0,0,0,1,0,1,19.15,517.05,0,0
5587,1,0,0,1,2,1,2,2,1,2,1,1,1,2,91.3,4199.8,0,0
5588,0,0,0,1,1,1,1,2,1,1,1,0,1,1,49.65,49.65,1,1
5589,0,0,0,1,1,1,1,2,2,1,1,2,0,3,54.35,2500.1,0,1
5590,0,1,1,1,0,0,0,0,0,0,0,0,1,1,19.15,478.74999999999994,0,0
5591,0,0,0,1,2,1,1,1,1,2,2,0,1,0,88.45,353.8,1,1
5592,0,0,0,1,0,0,0,0,0,0,0,2,0,1,19.75,256.75,0,0
5593,0,1,0,1,1,2,2,2,2,1,2,1,1,3,75.5,2340.5,0,0
5594,0,1,1,2,2,1,1,1,1,2,1,0,1,0,83.75,1926.25,0,0
5595,0,0,0,1,0,0,0,0,0,0,0,0,0,1,19.4,38.8,1,0
5596,0,0,0,2,0,0,0,0,0,0,0,2,0,2,26.5,1722.5,0,0
5597,1,0,0,2,2,1,1,1,2,2,1,0,1,2,90.5,1991.0,0,1
5598,0,1,1,1,0,0,0,0,0,0,0,1,0,3,19.15,1053.25,0,0
5599,0,1,0,1,2,1,2,2,2,2,1,0,1,1,94.85,853.65,1,1
5600,0,1,1,1,2,1,1,1,1,1,1,0,1,2,69.95,489.65000000000003,1,1
5601,0,1,1,0,1,1,1,1,2,2,1,1,0,1,40.9,1431.5,0,0
5602,0,0,0,1,1,2,1,2,2,2,2,2,1,1,80.25,481.5,1,0
5603,0,0,0,1,1,2,1,1,1,1,1,0,1,3,48.6,48.6,1,1
5604,0,0,0,1,2,1,1,1,1,1,1,0,1,0,70.8,1203.6,0,0
5605,0,1,1,1,1,1,1,2,1,2,1,0,0,1,60.2,602.0,1,0
5606,0,0,1,1,1,1,1,2,2,1,1,1,0,3,55.2,828.0,0,0
5607,1,0,0,0,1,2,2,1,1,2,2,0,1,0,55.8,2232.0,0,1
5608,0,1,1,1,1,2,1,1,2,1,1,1,0,2,54.15,703.9499999999999,0,0
5609,0,1,0,2,2,1,2,1,1,1,1,0,1,2,80.15,2324.3500000000004,0,1
5610,0,0,0,2,2,1,1,1,1,1,1,0,1,0,75.5,226.5,1,1
5611,1,1,0,2,2,1,1,1,2,2,2,0,1,2,100.4,5823.200000000001,0,0
5612,0,0,0,1,1,2,2,1,2,1,1,1,1,3,62.55,2814.75,0,0
5613,0,1,1,2,1,2,2,2,2,1,1,2,1,2,70.45,5072.400000000001,0,0
5614,0,1,1,2,2,2,2,1,1,1,1,1,1,2,85.5,5814.0,0,0
5615,0,0,0,1,0,0,0,0,0,0,0,0,1,2,20.2,20.2,1,1
5616,0,1,1,1,1,2,2,1,1,1,1,0,0,0,54.5,2071.0,0,0
5617,0,0,0,1,0,0,0,0,0,0,0,0,0,1,20.75,41.5,1,0
5618,0,0,0,1,0,0,0,0,0,0,0,0,0,1,20.35,223.85000000000002,1,0
5619,1,1,0,1,2,1,1,1,1,2,2,1,1,2,91.0,1820.0,0,0
5620,0,1,0,2,2,1,2,2,1,2,2,2,1,2,104.8,7545.599999999999,0,0
5621,0,1,0,2,2,1,1,1,1,1,1,0,1,3,74.75,224.25,1,1
5622,0,0,0,2,2,1,1,2,2,2,2,0,1,1,104.05,2393.15,0,1
5623,0,0,0,1,1,1,1,1,2,1,1,0,1,0,51.1,2044.0,0,0
5624,1,1,0,2,2,1,2,1,1,1,2,0,1,2,89.8,5567.599999999999,0,0
5625,0,0,1,1,0,0,0,0,0,0,0,0,1,0,20.55,452.1,0,0
5626,0,0,0,1,1,2,1,2,1,1,2,0,0,2,64.05,704.55,1,0
5627,1,1,0,2,2,1,1,1,1,1,1,0,1,0,74.85,523.9499999999999,1,0
5628,0,0,0,2,2,2,2,1,1,2,1,0,1,0,96.65,1256.45,0,1
5629,1,0,0,1,0,0,0,0,0,0,0,0,0,1,20.05,20.05,1,1
5630,0,0,0,2,2,1,2,2,1,2,2,0,1,0,103.45,4034.55,0,1
5631,0,1,0,0,1,1,1,1,1,1,1,0,0,1,25.0,75.0,1,0
5632,0,0,0,1,0,0,0,0,0,0,0,2,0,3,20.3,1177.4,0,0
5633,0,0,1,2,0,0,0,0,0,0,0,0,0,1,26.35,158.10000000000002,1,0
5634,0,1,1,1,0,0,0,0,0,0,0,0,1,0,19.9,19.9,1,1
5635,0,1,0,1,1,1,2,2,1,1,1,0,1,1,54.7,1203.4,0,0
5636,0,1,0,0,1,1,1,1,1,2,2,0,0,0,46.35,648.9,0,1
5637,0,1,1,2,2,1,1,2,1,1,2,1,0,3,90.25,5776.0,0,0
5638,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.95,19.95,1,1
5639,0,0,0,1,0,0,0,0,0,0,0,0,0,1,20.65,123.89999999999999,1,0
5640,0,0,0,1,2,1,1,1,1,1,2,0,0,0,79.6,79.6,1,1
5641,0,0,1,2,0,0,0,0,0,0,0,1,0,2,25.45,992.55,0,0
5642,0,0,0,1,0,0,0,0,0,0,0,1,0,1,19.5,390.0,0,0
5643,0,0,0,1,2,1,1,1,2,1,1,0,1,0,75.9,75.9,1,1
5644,0,1,0,1,2,1,1,2,1,1,1,0,0,0,76.2,76.2,1,1
5645,0,1,0,2,1,2,1,1,1,2,1,1,1,3,66.15,4233.6,0,0
5646,0,0,1,1,0,0,0,0,0,0,0,0,0,1,19.25,19.25,1,1
5647,0,1,0,1,1,1,2,1,1,2,2,0,1,3,69.1,3178.6,0,0
5648,1,1,1,0,1,1,2,1,1,1,2,1,1,0,39.1,1094.8,0,0
5649,0,1,0,1,0,0,0,0,0,0,0,0,0,1,20.05,661.65,0,0
5650,0,1,1,1,1,2,2,2,1,1,1,1,0,0,59.8,2332.2,0,0
5651,0,1,0,2,2,1,1,2,2,1,1,0,1,0,84.3,3540.6,0,1
5652,0,0,0,1,1,1,2,1,1,1,1,0,1,0,48.6,48.6,1,0
5653,0,0,0,1,2,1,1,1,1,2,1,0,1,0,79.0,553.0,1,1
5654,1,1,0,1,2,2,2,2,1,2,2,2,0,3,105.35,7374.5,0,0
5655,0,0,0,2,0,0,0,0,0,0,0,2,1,2,25.1,1631.5,0,0
5656,0,0,0,1,1,2,1,1,1,1,1,0,0,0,49.75,49.75,1,0
5657,0,1,0,2,2,1,1,1,1,2,2,0,1,0,94.75,1705.5,0,0
5658,0,1,0,2,2,1,1,1,1,2,2,0,1,0,93.0,2232.0,0,0
5659,0,0,0,2,1,2,1,2,2,1,2,2,1,2,71.9,4529.700000000001,0,0
5660,0,0,1,2,1,1,2,1,1,2,2,1,1,1,77.55,3412.2,0,0
5661,0,0,0,1,0,0,0,0,0,0,0,0,1,0,19.85,79.4,1,0
5662,0,0,0,1,2,1,1,1,1,1,1,0,1,0,70.25,70.25,1,1
5663,0,1,1,2,2,1,1,1,1,2,2,0,1,0,95.25,3524.25,0,0
5664,1,0,0,1,2,1,1,2,1,1,2,0,1,3,84.6,846.0,1,1
5665,0,0,0,0,1,1,1,1,1,1,1,0,1,2,25.05,851.7,0,0
5666,0,1,0,0,1,2,1,2,1,2,2,1,0,3,53.15,1860.25,0,0
5667,0,1,0,1,0,0,0,0,0,0,0,0,0,0,20.15,80.6,1,0
5668,1,1,0,2,2,1,1,1,2,2,2,0,1,0,101.25,3948.75,0,0
5669,1,1,0,1,2,1,2,2,1,2,2,1,1,2,100.55,4323.65,0,0
5670,0,1,1,2,0,0,0,0,0,0,0,0,0,1,24.1,409.70000000000005,0,1
5671,0,1,0,2,0,0,0,0,0,0,0,2,0,2,25.3,1543.3,0,0
5672,0,1,0,2,1,2,2,2,1,1,2,1,0,0,71.8,3518.2,0,0
5673,0,0,0,1,0,0,0,0,0,0,0,1,0,1,19.7,78.8,1,0
5674,0,1,1,0,1,1,2,2,2,1,2,2,0,0,49.85,3190.4,0,0
5675,0,0,0,1,2,1,1,1,1,1,1,0,1,1,69.6,208.79999999999998,1,0
5676,0,1,1,1,0,0,0,0,0,0,0,0,0,0,19.75,19.75,1,0
5677,0,1,0,1,2,1,2,2,1,1,1,1,0,0,80.8,3232.0,0,0
5678,0,0,1,1,1,2,2,1,2,1,1,0,1,0,60.0,60.0,1,1
5679,0,0,0,2,2,1,1,1,1,1,2,0,1,0,86.55,692.4,1,1
5680,1,1,0,1,0,0,0,0,0,0,0,0,1,1,20.85,20.85,1,1
5681,1,1,0,1,1,1,1,2,2,2,1,1,0,2,64.2,2182.8,0,0
5682,0,1,0,0,1,1,1,1,1,1,2,0,0,0,35.0,35.0,1,0
5683,0,0,0,0,1,1,1,2,1,2,2,0,1,0,50.75,1979.25,0,1
5684,1,1,0,1,2,2,2,1,2,2,2,1,1,3,105.5,6119.0,0,1
5685,0,1,1,1,0,0,0,0,0,0,0,2,0,0,19.2,864.0,0,0
5686,1,0,0,1,2,2,1,1,1,2,1,0,1,2,85.15,510.90000000000003,1,1
5687,0,0,0,1,2,2,2,2,2,1,1,1,1,3,90.65,3897.9500000000003,0,0
5688,0,1,1,1,0,0,0,0,0,0,0,2,1,1,20.0,820.0,0,0
5689,0,0,0,1,2,1,2,1,1,1,1,0,1,0,74.65,373.25,1,0
5690,0,0,0,0,1,2,1,2,2,2,2,2,1,3,61.2,4406.400000000001,0,0
5691,0,0,0,1,0,0,0,0,0,0,0,1,0,1,19.95,79.8,1,0
5692,0,1,1,1,1,1,2,1,2,1,1,0,0,1,54.8,493.2,1,0
5693,1,1,0,2,1,1,1,2,1,2,2,2,1,3,73.45,5288.400000000001,0,0
5694,0,1,0,1,1,1,1,1,2,1,1,1,1,1,51.45,1697.8500000000001,0,0
5695,0,1,0,2,2,2,1,1,1,1,1,2,0,2,80.45,5792.400000000001,0,0
5696,0,1,0,1,1,2,1,1,2,1,1,0,1,0,54.2,1192.4,0,1
5697,0,1,0,2,2,1,2,2,2,2,2,1,1,0,109.5,7665.0,0,1
5698,0,1,1,2,2,1,2,2,1,2,2,0,0,0,104.4,2192.4,0,1
5699,0,0,0,1,2,1,1,2,1,2,1,0,0,0,85.3,1279.5,0,0
5700,1,1,0,2,2,1,1,1,2,1,1,0,1,0,79.3,2299.7,0,0
5701,0,1,1,1,1,1,2,2,2,2,2,0,0,2,76.5,1147.5,0,0
5702,1,1,1,2,2,2,2,1,1,2,2,0,1,3,105.1,7462.099999999999,0,1
5703,1,0,0,2,0,0,0,0,0,0,0,2,0,2,25.4,1828.8,0,0
5704,0,1,0,2,2,1,1,1,1,2,1,0,1,0,86.85,1650.1499999999999,0,0
5705,0,0,0,1,0,0,0,0,0,0,0,0,0,1,19.65,19.65,1,0
5706,0,0,0,1,2,1,2,1,1,1,1,0,1,0,75.7,75.7,1,1
5707,0,0,0,1,1,1,1,1,1,1,1,0,0,0,45.55,91.1,1,0
5708,1,1,1,2,2,1,1,2,1,1,1,0,1,3,78.1,859.0999999999999,1,0
5709,0,0,0,1,0,0,0,0,0,0,0,1,0,1,19.3,231.60000000000002,1,0
5710,0,1,0,2,2,1,2,2,2,2,2,2,1,0,110.5,7735.0,0,0
5711,1,1,0,2,2,1,1,2,1,2,1,0,0,0,90.8,1816.0,0,1
5712,0,0,0,1,0,0,0,0,0,0,0,0,1,2,20.3,466.90000000000003,0,0
5713,1,0,0,2,1,2,2,2,2,1,2,2,0,3,81.35,3986.1499999999996,0,0
5714,0,1,1,2,2,1,2,1,1,2,2,0,1,0,97.95,391.8,1,1
5715,0,0,0,2,2,2,2,1,2,2,2,0,1,3,108.15,3460.8,0,1
5716,0,0,1,1,1,1,1,1,1,1,2,0,1,0,55.3,110.6,1,0
5717,1,1,0,0,1,2,2,1,1,2,2,2,0,3,56.55,3901.95,0,0
5718,0,0,0,1,2,1,1,1,1,2,1,0,1,3,80.5,483.0,1,1
5719,0,1,1,1,0,0,0,0,0,0,0,2,1,1,19.7,472.79999999999995,0,0
5720,0,0,0,2,2,1,2,2,1,2,2,1,1,3,104.05,3329.6,0,0
5721,0,0,0,1,1,2,2,1,1,1,1,2,0,2,52.85,1426.95,0,0
5722,1,1,0,2,2,2,1,1,2,2,2,0,1,2,104.3,2816.1,0,1
5723,0,0,0,2,2,1,1,1,2,1,1,0,0,2,80.65,4677.700000000001,0,0
5724,0,0,0,1,2,1,1,1,1,1,1,0,1,1,71.35,71.35,1,1
5725,0,1,1,2,0,0,0,0,0,0,0,2,1,3,24.65,443.7,0,0
5726,0,1,1,1,0,0,0,0,0,0,0,2,1,2,21.3,1001.1,0,0
5727,0,1,1,2,2,1,2,2,2,2,2,2,1,0,110.2,7714.0,0,0
5728,0,0,0,2,2,1,2,2,2,1,1,0,0,0,89.4,1162.2,0,1
5729,0,1,1,1,1,2,1,1,1,1,1,0,0,3,51.05,1837.8,0,0
5730,0,0,0,1,0,0,0,0,0,0,0,2,1,1,19.8,1326.6000000000001,0,0
5731,0,0,0,1,0,0,0,0,0,0,0,0,1,1,19.9,199.0,1,0
5732,1,0,0,1,2,2,1,1,1,1,2,0,1,0,87.3,1658.7,0,0
5733,0,1,1,1,0,0,0,0,0,0,0,2,0,2,19.85,1409.3500000000001,0,0
5734,0,1,1,2,1,2,2,2,2,2,2,2,1,1,89.4,6436.8,0,0
5735,0,1,1,1,0,0,0,0,0,0,0,2,0,1,20.0,960.0,0,0
5736,0,0,0,1,0,0,0,0,0,0,0,0,0,1,20.05,20.05,1,0
5737,0,1,1,1,1,2,1,2,2,2,2,0,0,0,83.25,1498.5,0,0
5738,0,0,0,1,0,0,0,0,0,0,0,0,0,1,20.6,20.6,1,1
5739,1,1,0,2,2,1,2,1,2,2,2,2,0,2,102.9,6894.3,0,0
5740,0,1,1,0,1,2,1,2,2,1,1,2,0,1,39.1,2697.9,0,0
5741,0,0,0,2,2,1,2,1,1,2,2,0,1,0,99.95,1899.05,0,1
5742,1,1,0,2,2,2,2,2,2,2,2,2,1,1,114.5,8244.0,0,0
5743,1,0,0,1,0,0,0,0,0,0,0,2,0,1,20.2,767.6,0,0
5744,1,1,0,1,1,1,1,1,1,1,2,1,0,0,55.8,2232.0,0,0
5745,0,1,1,2,0,0,0,0,0,0,0,2,1,1,24.2,1476.2,0,0
5746,0,0,0,2,2,1,2,1,1,1,1,0,1,3,81.0,810.0,1,1
5747,0,1,0,2,1,2,1,1,2,2,1,1,1,3,72.8,2329.6,0,0
5748,0,0,0,2,2,1,2,1,1,2,2,0,1,3,99.85,2096.85,0,0
5749,1,0,0,2,2,1,1,2,1,2,2,1,1,0,99.5,5870.5,0,0
5750,1,1,0,1,2,1,1,1,1,1,1,0,1,0,70.15,911.95,0,1
5751,0,0,0,1,0,0,0,0,0,0,0,2,0,3,20.25,951.75,0,0
5752,0,1,1,2,0,0,0,0,0,0,0,2,1,2,26.0,1794.0,0,0
5753,0,0,0,1,0,0,0,0,0,0,0,0,1,3,19.9,39.8,1,0
5754,0,1,1,1,0,0,0,0,0,0,0,0,0,2,19.05,419.1,0,0
5755,1,1,0,2,2,2,1,2,1,2,1,0,1,0,96.5,1447.5,0,0
5756,0,0,0,1,0,0,0,0,0,0,0,2,0,3,19.85,1052.0500000000002,0,0
5757,1,1,0,2,0,0,0,0,0,0,0,0,0,1,25.7,719.6,0,0
5758,0,0,0,1,0,0,0,0,0,0,0,1,0,1,20.3,446.6,0,0
5759,0,0,0,1,2,1,1,1,1,1,1,0,1,1,70.15,70.15,1,1
5760,1,1,0,1,2,1,1,2,2,1,2,0,1,0,91.55,1464.8,0,0
5761,0,1,1,0,1,2,2,1,2,1,1,2,0,1,39.4,1891.1999999999998,0,0
5762,1,1,0,2,2,2,2,2,2,2,1,0,1,2,105.7,3171.0,0,0
5763,0,0,0,1,2,1,1,1,1,1,1,0,1,0,70.25,210.75,1,0
5764,1,0,0,2,2,2,1,1,2,1,2,2,0,0,93.75,5343.75,0,0
5765,1,1,0,2,2,2,2,1,1,1,2,1,1,3,96.55,6565.4,0,1
5766,0,1,0,1,1,1,1,1,2,2,1,1,0,2,60.0,1380.0,0,0
5767,0,1,0,1,1,1,1,1,2,2,1,2,1,3,59.8,3887.0,0,0
5768,0,1,0,1,2,1,1,1,1,2,2,1,1,2,90.65,3988.6000000000004,0,0
5769,0,1,1,2,2,2,2,2,1,2,2,2,1,2,109.0,7739.0,0,0
5770,0,1,0,2,1,2,1,2,2,1,1,1,0,3,68.1,2519.7,0,0
5771,0,0,0,1,0,0,0,0,0,0,0,0,0,1,20.4,244.79999999999998,1,0
5772,0,1,1,2,1,1,2,2,2,2,2,2,1,2,81.95,5654.55,0,0
5773,0,0,0,1,1,2,2,2,1,1,1,0,0,0,60.55,2119.25,0,0
5774,0,0,0,1,1,1,2,1,2,1,2,0,1,2,65.6,328.0,1,0
5775,0,1,1,2,2,1,1,1,1,2,1,2,0,2,82.5,4785.0,0,0
5776,0,1,0,2,1,2,2,2,2,1,2,2,1,2,82.3,5925.599999999999,0,0
5777,0,1,0,2,1,2,2,2,2,1,1,2,0,1,68.15,4906.8,0,0
5778,0,0,0,1,0,0,0,0,0,0,0,0,0,3,20.3,20.3,1,0
5779,0,0,0,1,2,2,1,2,2,2,1,1,1,0,95.55,3726.45,0,1
5780,0,1,1,1,0,0,0,0,0,0,0,1,0,3,20.2,1070.6,0,0
5781,0,0,0,1,2,1,1,2,2,1,2,0,1,0,89.2,2408.4,0,0
5782,1,0,0,1,2,1,1,1,1,1,1,0,1,0,69.65,69.65,1,1
5783,1,0,0,1,2,1,1,1,1,2,2,0,1,0,89.3,89.3,1,1
5784,0,1,0,1,2,2,1,1,1,1,1,0,0,0,74.8,1346.3999999999999,0,0
5785,0,1,1,1,0,0,0,0,0,0,0,2,1,1,20.2,929.1999999999999,0,0
5786,0,1,0,2,1,2,1,2,2,2,2,2,1,3,84.4,6076.8,0,0
5787,0,0,0,1,2,1,1,2,2,1,2,0,1,0,87.55,3151.7999999999997,0,1
5788,0,1,0,0,1,1,1,1,1,1,1,0,1,0,25.15,100.6,1,0
5789,0,0,0,1,0,0,0,0,0,0,0,2,0,3,19.8,495.0,0,0
5790,0,1,1,0,1,1,2,1,1,2,2,0,1,0,50.85,2034.0,0,0
5791,0,1,0,2,2,1,2,2,1,2,2,0,1,0,102.4,6451.200000000001,0,0
5792,1,0,0,1,2,2,1,2,2,1,2,0,1,1,96.3,1444.5,0,1
5793,0,0,0,2,1,1,2,1,1,1,1,0,1,3,55.5,777.0,0,0
5794,1,1,0,2,2,1,2,2,2,2,2,2,1,2,109.75,7902.0,0,0
5795,0,0,0,2,2,2,2,1,1,2,2,0,1,0,106.4,4149.6,0,0
5796,0,1,1,0,1,2,2,2,1,2,2,2,1,3,60.0,2820.0,0,0
5797,0,1,0,2,2,2,2,1,2,1,1,0,1,3,88.8,1687.2,0,0
5798,0,0,0,2,2,1,1,1,1,2,1,0,1,0,85.2,426.0,1,1
5799,0,0,0,0,1,1,1,1,1,1,2,0,1,0,35.1,456.3,0,1
5800,0,0,0,2,2,1,1,2,1,1,1,0,0,2,80.05,1360.85,0,0
5801,1,1,0,2,2,1,1,1,1,1,1,0,1,0,75.55,2568.7,0,0
5802,0,0,0,1,1,1,2,1,1,1,1,0,1,0,49.55,2081.1,0,0
5803,0,1,0,2,2,1,2,1,1,1,1,0,1,0,81.3,406.5,1,1
5804,0,1,1,2,0,0,0,0,0,0,0,2,0,3,23.9,1696.8999999999999,0,0
5805,1,1,0,1,1,2,1,2,1,2,1,0,0,2,66.4,1261.6000000000001,0,0
5806,0,0,1,1,0,0,0,0,0,0,0,0,1,0,19.6,39.2,1,1
5807,0,0,0,1,0,0,0,0,0,0,0,2,0,3,18.8,1071.6000000000001,0,0
5808,0,1,0,2,2,1,2,2,2,2,2,2,1,0,108.4,7804.8,0,0
5809,0,0,0,1,2,1,2,1,1,1,2,0,1,1,85.95,515.7,1,0
5810,0,1,1,2,2,1,1,1,1,1,2,0,1,0,85.45,1452.65,0,1
5811,0,1,0,2,1,1,2,2,1,2,2,2,0,2,80.9,4934.900000000001,0,0
5812,0,1,1,1,2,1,1,1,1,1,1,0,1,0,71.0,71.0,1,1
5813,0,1,1,2,2,2,2,2,2,2,2,2,0,3,111.8,5366.4,0,0
5814,0,0,0,1,0,0,0,0,0,0,0,0,1,3,20.6,329.6,0,0
5815,1,0,0,2,2,1,1,1,1,1,2,0,1,0,85.05,765.4499999999999,1,1
5816,0,0,0,1,1,1,1,1,1,1,1,0,0,0,44.6,133.8,1,0
5817,0,0,1,1,1,1,1,1,1,1,1,0,1,0,44.4,44.4,1,1
5818,0,0,0,2,2,1,2,2,1,2,2,2,0,3,105.1,6831.5,0,0
5819,0,1,1,2,2,2,2,2,2,2,2,2,1,3,115.15,8060.5,0,0
5820,0,1,0,1,1,2,1,1,1,2,1,1,1,1,59.8,3588.0,0,0
5821,0,1,0,2,0,0,0,0,0,0,0,1,1,0,26.3,1814.7,0,0
5822,1,0,0,1,2,1,1,1,1,1,1,0,0,0,70.55,2469.25,0,0
5823,0,0,0,1,0,0,0,0,0,0,0,0,1,1,20.05,441.1,0,0
5824,0,1,1,2,1,1,2,2,1,2,2,2,0,2,79.85,5270.099999999999,0,0
5825,1,1,0,1,2,1,1,1,1,1,1,0,1,0,70.3,70.3,1,1
5826,0,1,0,1,2,1,1,1,1,2,1,0,1,2,79.35,79.35,1,1
5827,0,1,1,2,2,1,1,2,1,1,2,0,1,3,90.05,3061.7,0,0
5828,0,1,1,2,0,0,0,0,0,0,0,2,0,2,24.45,1760.3999999999999,0,0
5829,0,1,1,0,1,2,1,2,2,2,2,1,0,0,59.95,1858.45,0,0
5830,0,0,1,2,0,0,0,0,0,0,0,1,0,2,25.35,760.5,0,0
5831,0,0,0,1,2,1,1,1,1,2,2,0,1,2,90.8,817.1999999999999,1,1
5832,0,1,1,1,2,1,1,1,1,1,1,0,1,0,70.45,1409.0,0,1
5833,1,1,0,0,1,1,2,2,1,1,1,0,1,3,34.3,651.6999999999999,0,0
5834,0,1,0,2,2,2,1,2,1,2,2,0,1,0,105.05,6828.25,0,0
5835,0,1,1,1,0,0,0,0,0,0,0,2,0,1,19.3,579.0,0,0
5836,0,0,0,1,0,0,0,0,0,0,0,1,0,1,19.15,114.89999999999999,1,0
5837,0,0,0,0,1,1,2,1,1,2,2,0,0,0,51.4,102.8,1,0
5838,0,1,1,2,1,2,1,1,2,1,2,0,0,0,71.85,3808.0499999999997,0,0
5839,1,1,0,2,2,1,1,1,1,1,1,0,1,0,75.4,527.8000000000001,1,0
5840,0,1,1,1,1,2,1,1,1,1,1,1,1,2,49.7,3031.7000000000003,0,0
5841,1,0,0,0,1,1,1,1,1,2,2,1,1,0,45.25,3167.5,0,1
5842,0,0,0,2,1,2,1,2,1,2,2,0,1,0,78.75,1023.75,0,0
5843,1,1,0,2,2,1,1,2,1,1,1,1,1,2,81.6,2856.0,0,0
5844,0,1,0,1,2,1,1,1,1,1,1,0,1,3,70.4,140.8,1,0
5845,0,0,0,2,2,1,1,1,1,1,1,0,1,0,75.8,227.39999999999998,1,1
5846,0,0,0,2,2,1,1,1,1,1,1,0,0,0,76.1,228.29999999999998,1,0
5847,0,0,0,2,2,1,1,1,1,2,2,1,1,2,94.0,5828.0,0,0
5848,0,1,1,2,2,2,2,2,2,1,2,2,0,3,103.95,7484.400000000001,0,0
5849,0,1,0,1,0,0,0,0,0,0,0,2,1,2,19.95,1256.85,0,0
5850,1,0,0,1,2,1,1,1,1,1,1,0,0,3,71.3,1426.0,0,1
5851,1,0,0,2,2,2,2,2,2,2,2,1,1,2,110.8,3878.0,0,0
5852,1,1,0,1,2,1,1,1,1,1,1,0,1,0,69.1,1451.1,0,1
5853,0,1,0,2,2,2,2,1,1,1,2,1,0,0,96.1,5958.2,0,0
5854,0,0,0,2,1,1,1,1,1,1,1,0,1,1,48.8,732.0,0,0
5855,0,0,0,1,1,2,1,1,1,1,1,0,1,3,50.55,2780.25,0,0
5856,0,0,0,1,1,1,1,1,1,1,1,0,1,1,44.65,491.15,1,0
5857,0,1,1,2,2,1,1,2,1,2,1,0,0,0,88.25,1500.25,0,1
5858,0,0,0,1,0,0,0,0,0,0,0,1,0,2,19.45,1186.45,0,0
5859,0,1,0,2,1,2,2,2,2,2,2,2,0,3,89.3,6340.3,0,0
5860,0,0,0,1,2,1,1,1,1,1,1,0,0,2,70.0,140.0,1,1
5861,0,0,0,1,0,0,0,0,0,0,0,2,0,1,19.25,673.75,0,0
5862,0,0,0,1,2,1,1,1,1,1,1,0,0,2,70.5,1198.5,0,0
5863,0,0,0,2,2,1,1,1,1,2,2,0,1,0,97.35,2044.35,0,1
5864,0,1,0,1,0,0,0,0,0,0,0,2,0,2,19.65,923.55,0,0
5865,0,1,0,1,0,0,0,0,0,0,0,0,0,1,20.85,62.550000000000004,1,0
5866,0,0,0,1,0,0,0,0,0,0,0,0,1,1,19.65,58.949999999999996,1,0
5867,1,1,0,1,0,0,0,0,0,0,0,2,1,3,19.35,851.4000000000001,0,0
5868,0,0,0,1,1,1,1,1,1,1,1,0,1,1,44.0,44.0,1,0
5869,0,1,1,2,2,1,2,2,1,1,2,1,0,0,94.4,4153.6,0,0
5870,0,1,1,2,0,0,0,0,0,0,0,0,1,2,25.9,129.5,1,1
5871,0,0,0,2,1,2,1,1,1,1,1,0,1,2,55.65,1335.6,0,1
5872,0,0,1,1,2,1,1,1,1,1,1,0,1,0,69.65,69.65,1,1
5873,0,0,0,1,2,2,1,1,1,1,1,0,1,0,75.4,1357.2,0,0
5874,0,0,0,2,2,1,1,2,1,2,2,0,1,0,100.6,1006.0,1,1
5875,0,1,0,1,1,2,2,2,1,1,2,2,0,2,71.0,4615.0,0,0
5876,1,0,0,1,2,1,2,1,1,1,2,0,1,0,86.0,86.0,1,1
5877,0,0,0,2,2,2,1,2,1,2,2,1,1,3,106.95,5668.35,0,1
5878,0,0,0,1,0,0,0,0,0,0,0,1,0,1,21.2,63.599999999999994,1,0
5879,0,1,0,1,1,2,2,1,2,1,1,2,1,1,61.05,2014.6499999999999,0,0
5880,0,0,0,0,1,1,2,1,1,1,1,0,1,0,29.6,88.80000000000001,1,1
5881,0,0,0,1,1,2,1,2,2,2,2,1,1,2,79.95,2718.3,0,0
5882,0,1,1,1,0,0,0,0,0,0,0,2,1,1,19.7,275.8,0,0
5883,0,0,0,1,0,0,0,0,0,0,0,0,1,1,20.3,263.90000000000003,0,0
